,outputs,gt,train_loss,error,outputs_b,gt,train_loss,error
1142,1502.459145,1492.4,312.6292114,-0.00669512,8044.636836,9551.54,198842.0625,0.187317737
1143,1504.171589,1486.75,211.0629578,-0.011582182,7672.980605,9218.76,548934.125,0.201457488
1144,1520.290112,1492.1,289.5945435,-0.018542587,7913.706929,9433.35,928571.5,0.192026706
1145,1510.372393,1510.95,300.6334839,0.000382427,9405.883055,9164.62,842911.3125,-0.025650229
1146,1507.516748,1508.8,261.0061646,0.000851236,10165.3565,9147.98,338609.6563,-0.100082717
1147,1492.638726,1508.8,59.2672348,0.010827318,9820.539643,9252.99,429964.6563,-0.057792103
1148,1488.025636,1508.8,202.5366211,0.013961026,9271.165498,9301.18,241418.4531,0.003237403
1149,1497.08511,1509.45,415.1246033,0.00825931,9307.781066,9206.16,86809.44531,-0.010917862
1150,1512.867564,1488.95,166.4079285,-0.015809423,9193.91442,9418.05,8392.144531,0.024378689
1151,1508.694498,1486.05,334.064209,-0.015009333,9219.999348,9310.19,29226.84375,0.009782067
1152,1503.911971,1484.25,419.8728943,-0.013073884,9195.353598,9343.34,18305.03711,0.016093606
1153,1498.968237,1464.15,516.4693604,-0.023228135,9317.239992,9204.24,27120.15234,-0.012128054
1154,1494.431753,1464.15,1265.444092,-0.020263055,9186.37477,8766.04,18909.77148,-0.045756327
1155,1477.742553,1464.15,457.7620239,-0.009198187,9359.3069,8809.41,129002.625,-0.058754019
1156,1471.653818,1458.7,469.3750916,-0.008802218,9188.073723,9037.12,119213.8281,-0.016429311
1157,1469.440011,1452.05,572.9301758,-0.011834448,9165.690636,8717.81,65891.52344,-0.048864909
1158,1458.307095,1462.9,218.7039032,0.003149477,9022.325591,8801.52,117133.2891,-0.024473246
1159,1445.170931,1466.65,145.8117828,0.014862649,8753.535429,8762.42,53687.4375,0.001014969
1160,1458.939219,1466.9,101.2686005,0.005456554,8712.460064,8632.32,39149.16797,-0.009198328
1161,1458.8913,1466.9,141.7190399,0.00548958,8881.744032,8457.69,45990.69531,-0.047744455
1162,1445.715341,1466.9,145.8908997,0.01465341,8624.74704,8482.7,46535.53125,-0.016469705
1163,1465.295881,1467.65,209.4667053,0.001606583,8589.851723,8503.93,25643.33594,-0.010002701
1164,1470.786699,1468.45,22.13544655,-0.001588741,8628.812591,8175.99,25766.33008,-0.052477973
1165,1469.374758,1471.7,10.85597801,0.00158247,8520.549533,8120.8,75664.53125,-0.046915933
1166,1468.143686,1467.05,19.64336777,-0.000744945,8238.766211,8081.81,58925.51172,-0.019050936
1167,1467.666471,1464.45,15.65768623,-0.002191554,8322.689353,7617.07,40653.50391,-0.084782613
1168,1468.117686,1464.45,11.8965044,-0.002498223,8271.884797,7286.35,192406.5313,-0.119142713
1169,1468.199626,1464.45,9.811813354,-0.002553894,7928.438441,7324.03,253337.4063,-0.076232974
1170,1470.678362,1458.4,26.50138283,-0.008348774,7789.560637,6907.4,182946.2188,-0.113249088
1171,1465.152782,1454.65,62.65998077,-0.007168387,7731.857628,7130.25,354307.875,-0.077808938
1172,1461.394324,1454.35,66.53147125,-0.004820276,7371.14957,7163.63,258187.7188,-0.028152945
1173,1460.344227,1454.65,65.33708191,-0.003899236,6984.434312,7523.83,111069.2344,0.077228257
1174,1460.207032,1460.15,68.65635681,-3.90575E-05,7142.897134,7431,97892.47656,0.040334175
1175,1454.313102,1460.15,29.3474617,0.004013509,7003.653057,7757.47,100573.7031,0.107631965
1176,1452.678463,1460.15,12.68616295,0.005143283,6994.802685,7557.72,164975.2656,0.080476511
1177,1454.650998,1461.15,29.51140404,0.00446774,7161.119477,7402.69,281678.4375,0.033733626
1178,1456.808845,1477.3,58.65818024,0.014065782,7699.523173,7309.59,169214.7188,-0.050643808
1179,1460.504069,1475.1,241.4871521,0.009993763,7541.142243,7296.77,63496.98047,-0.032405203
1180,1465.440161,1475.95,176.5715332,0.007171797,7794.611452,7192.85,62000.05078,-0.077202238
1181,1466.388284,1459.65,192.5265198,-0.004595157,7471.652478,7395.97,121139.7891,-0.010129282
1182,1466.967377,1459.65,158.2969208,-0.004988098,7342.206533,7547.19,24571.5957,0.02791851
1183,1484.791855,1459.65,161.443573,-0.016932915,7285.56113,7504.83,21659.00195,0.03009636
1184,1474.219658,1461.7,179.48172,-0.008492397,7312.317746,7522.39,23803.99219,0.028728546
1185,1470.714054,1464.95,278.4536743,-0.003919221,7196.316102,7337.42,40506.46484,0.019607796
1186,1458.797802,1466.8,72.46968842,0.005485474,7337.058044,7220.76,43277.92188,-0.015850773
1187,1457.589349,1467.8,67.82265472,0.007005163,7598.315118,7202.31,34331.82813,-0.052117491
1188,1459.168571,1466.6,113.0216827,0.00509292,7480.396573,7189.16,43169.74609,-0.038933307
1189,1463.872073,1466.6,80.54476929,0.001863501,7422.663585,7251.87,36861.62109,-0.023009744
1190,1460.292419,1466.6,30.30216026,0.004319396,7272.392902,7067.74,18613.69141,-0.028141068
1191,1469.399986,1477.9,94.42655945,0.005784684,7164.902724,7111.14,18433.51953,-0.007503622
1192,1470.369738,1475.8,70.69093323,0.003693127,7129.302897,6879.54,10489.7627,-0.035033285
1193,1469.765023,1474.05,45.4478569,0.002915416,7120.973091,6612.12,26404.19141,-0.071458365
1194,1470.043583,1476.7,50.87776947,0.004528041,7039.338287,7284.29,81303.25781,0.034797548
1195,1471.520376,1479,107.9340057,0.005082922,6971.822812,7150.86,63008.96875,0.025680112
1196,1484.544807,1479,19.70134544,-0.003735022,7027.266032,7190.17,47553.69141,0.023181699
1197,1479.109144,1479,38.95579529,-7.37904E-05,6860.583228,7143.2,55485.74219,0.041194278
1198,1476.751335,1482.1,27.81729698,0.003621913,6675.036814,7514.41,75790.22656,0.125748098
1199,1477.799778,1482.1,24.65885735,0.002909881,7301.809102,7322.08,104005.8984,0.002776147
1200,1481.238086,1482.1,10.64694977,0.000581888,7315.888611,7250.69,66501.75,-0.00891192
1201,1480.996717,1482.1,17.62641335,0.00074496,7317.754706,7192.72,55497.25781,-0.017086485
1202,1480.610773,1511.5,13.36568928,0.02086249,7212.458408,7194.4,48140.70313,-0.00250378
1203,1488.535724,1511.5,612.1693726,0.015427427,7573.948672,7243.93,43137.00781,-0.043572869
1204,1491.538579,1511.5,637.8720093,0.013383107,7332.933015,7301.07,58073.03906,-0.004345194
1205,1494.291608,1514.75,753.8869629,0.013691031,7241.710496,7385.36,3995.318848,0.019836405
1206,1493.858035,1514.75,898.7214966,0.013985241,7189.21063,7219.6,6496.411133,0.00422708
1207,1530.749327,1514.75,325.3903503,-0.010451958,7209.274926,7168.31,6028.544434,-0.005682253
1208,1517.605023,1527.1,91.35934448,0.006256553,7153.843739,7175.68,6440.875977,0.003052382
1209,1516.95906,1548.75,300.0400085,0.020957019,7284.640562,6944.33,26940.66797,-0.046716178
1210,1521.448509,1548.75,480.8392944,0.017944407,7359.708867,7326.35,37270.08203,-0.004532634
1211,1523.951782,1548.75,412.7971802,0.016272311,7192.768076,7347.89,30246.45313,0.021566374
1212,1528.675372,1573.1,875.7568359,0.029060865,7138.86229,7351.57,20499.62109,0.029795744
1213,1550.321026,1567.85,1559.739746,0.011306674,7162.751158,7759.24,23177.11719,0.083276499
1214,1572.711791,1571.95,416.3474731,-0.000484381,7072.299383,8165.47,114803.9141,0.15457075
1215,1564.090708,1550.75,428.1375122,-0.00852937,7448.928309,8042.65,244231.4063,0.079705652
1216,1559.99904,1553.6,622.458313,-0.004101951,7646.908669,7817.92,223457.6563,0.022363459
1217,1584.092875,1553.6,458.4572144,-0.019249424,7671.83158,8184.66,147288.4844,0.066845631
1218,1567.713605,1553.6,311.9143677,-0.009002668,8219.20274,8021.49,167640.1406,-0.024054978
1219,1565.131249,1549.9,364.357605,-0.009731611,8563.151772,8173.97,94371.89844,-0.045448426
1220,1549.192483,1545.1,103.7253418,-0.002641688,8167.68762,8105.24,82197.59375,-0.007645692
1221,1547.621747,1549,103.0578232,0.000890562,7929.142346,8842.42,74544.85938,0.115179879
1222,1548.719365,1554.55,48.13390732,0.003764811,8245.739171,8813.89,170730.7188,0.068902353
1223,1552.286354,1557.6,35.64626312,0.003423109,8252.253836,8722.03,148238.0156,0.056927013
1224,1540.530902,1557.6,40.1292038,0.01108001,8414.179913,8900.34,182510.2969,0.057778665
1225,1549.197687,1557.6,149.5635986,0.005423654,8402.82974,8910.85,217241.2188,0.060458236
1226,1552.152517,1560.15,52.82202148,0.005152511,9409.025324,8703.36,118187.6094,-0.07499877
1227,1558.176143,1551.3,48.22666168,-0.004412943,8968.135937,8626.47,260898.4063,-0.038097765
1228,1560.598157,1556.9,51.18479156,-0.002369705,8812.030259,8722.26,72851.125,-0.010187239
1229,1558.082188,1562.9,44.57071304,0.003092142,8873.108666,8658.94,57275.21875,-0.024136824
1230,1558.018499,1564.3,62.25564575,0.004031724,8828.506176,8388.11,47618.50781,-0.049883431
1231,1561.233941,1564.3,25.48363876,0.001963869,8653.756557,8428.17,48082.08594,-0.02606805
1232,1555.779206,1564.3,64.7011261,0.005476866,8554.304959,8327.36,31322.99023,-0.026529912
1233,1558.670054,1580.1,41.83712006,0.013748866,8576.805136,8588.42,46824.66016,0.001354218
1234,1567.623784,1574,234.9738007,0.00406744,8551.537782,8895.78,27887.32422,0.040255008
1235,1570.049199,1573.45,147.6034698,0.002166047,8313.228637,9385.69,51269.55469,0.1290066
1236,1568.788041,1578.25,152.8663483,0.006031381,8513.927969,9279.81,219211.4063,0.089956367
1237,1570.05815,1584.2,220.0807343,0.009007214,8588.620683,9502.37,231252.8281,0.106390694
1238,1589.93514,1584.2,61.82235718,-0.003607153,8888.160695,9333.77,349116.0313,0.050135154
1239,1579.57887,1584.2,85.37519073,0.002925546,9370.864074,9378.09,225964.6563,0.000771106
1240,1578.328143,1574.75,87.51228333,-0.002267046,9884.999152,9314.56,50991.76172,-0.057707557
1241,1579.703378,1558.35,63.09909821,-0.013517334,9462.862782,9162.14,139946.9063,-0.031779261
1242,1584.776892,1553.3,302.4352722,-0.019862034,9544.384586,9162.14,95100.29688,-0.04004916
1243,1579.807174,1563.3,441.7823181,-0.010448854,9320.935352,9614.9,54063.08203,0.031538106
1244,1576.707652,1572.65,497.0520935,-0.002573497,9344.843046,9755.66,48413.47656,0.043961889
1245,1569.066159,1572.65,272.4075012,0.00228406,9340.532287,9807.54,51413.65625,0.049997976
1246,1557.716193,1572.65,153.2061462,0.009586988,9307.067972,9907.12,78556,0.064472724
1247,1555.474622,1573.2,291.6653442,0.011395479,9314.602832,10162.41,154258.6875,0.091019143
1248,1565.802241,1570.5,263.3095703,0.003000225,9955.631523,9854.79,205961.0781,-0.010129093
1249,1568.040621,1563.7,113.1830444,-0.002768181,10042.76722,10275.38,77831.70313,0.02316222
1250,1571.675157,1575.05,149.4403381,0.00214729,10053.55606,10354.3,98995.39063,0.029914185
1251,1572.44474,1581.4,109.1974487,0.005695119,10133.69895,10242.43,101838.2266,0.010729651
1252,1573.699933,1581.4,82.10055542,0.00489297,10396.3988,10368.53,50125.41797,-0.002680621
1253,1572.734008,1581.4,58.15834808,0.005510145,10044.64293,9904.17,52603.77344,-0.01398486
1254,1569.474937,1580.8,160.1283875,0.007215829,10353.1011,9937.67,63241.36328,-0.040126248
1255,1577.863829,1589.85,60.16082764,0.007596455,10372.79869,9703.93,55335.35156,-0.064482953
1256,1588.029245,1604.2,107.5008774,0.010182908,10177.14339,10180.65,120803.7266,0.000344557
1257,1588.31466,1619,254.4926453,0.019319434,10214.10377,9604.72,70992.17188,-0.059661012
1258,1589.812621,1643.3,527.1307373,0.033643826,9803.117995,9606.86,149410.1875,-0.020019956
1259,1596.468611,1643.3,1948.713623,0.029334363,9768.03713,9696.58,95083.85156,-0.007315403
1260,1614.360092,1643.3,1685.986938,0.017926551,9619.360611,9669.63,74912.16406,0.005225856
1261,1631.155556,1671.65,1217.436523,0.024825618,10025.88001,9989.39,64857.61328,-0.003639581
1262,1647.173345,1650.3,1725.582031,0.001898194,9540.875415,9663.75,52654.80469,0.012878754
1263,1669.394656,1634.9,650.3964233,-0.020662973,9578.471793,9309.15,17147.37695,-0.028117407
1264,1655.33104,1652,564.5067139,-0.00201231,9606.888288,8785.52,25537.08984,-0.085497849
1265,1651.620171,1609.85,1044.767334,-0.025290422,9587.374362,8804.72,144098.0313,-0.081633858
1266,1676.776405,1609.85,2398.176025,-0.039913733,9708.142263,8712.35,221360.375,-0.102572896
1267,1646.796893,1609.85,1975.068359,-0.02243561,9417.140209,8534.17,312643.0625,-0.093762033
1268,1626.127267,1599.65,1151.533813,-0.016282408,9029.653695,8912.82,360367.7188,-0.01293889
1269,1627.48942,1615.5,1926.655273,-0.007366819,8703.603786,8912.82,130892.375,0.024037883
1270,1608.743706,1641.85,506.5513611,0.020578973,8708.808896,8754.34,79071.64063,0.005228167
1271,1596.364444,1659.6,673.3984375,0.03961223,8524.629902,8758.9,76336.23438,0.027481556
1272,1613.382868,1683.65,999.0374756,0.04355267,8443.321217,9067.39,89560.72656,0.073912714
1273,1621.916696,1683.65,3022.068359,0.038061945,8650.817475,9155.89,154753.3281,0.05838437
1274,1620.806999,1683.65,2669.924805,0.038772661,8937.28098,8898.63,175674.4844,-0.004324691
1275,1686.063192,1672.5,2823.062744,-0.008044296,8874.717261,8039.38,33890.28906,-0.094125507
1276,1688.158933,1655.7,381.5358276,-0.019227415,8722.718364,7931.94,156544.4688,-0.090657331
1277,1698.449335,1653.75,587.8773193,-0.026317732,8993.670023,7885.46,218372.5938,-0.123221112
1278,1677.83826,1570.7,592.3797607,-0.063854939,8970.032448,7936.65,412914.6563,-0.11520387
1279,1670.679653,1562.8,5500.708008,-0.064572315,8584.932294,4830.21,445798.1875,-0.437361899
1280,1643.736984,1562.8,6592.683594,-0.04923962,7574.159539,5609.03,4833278.5,-0.259451828
1281,1622.769253,1562.8,5001.376953,-0.036954886,7306.956387,5166.26,2050385.375,-0.292966904
1282,1613.280943,1487.7,5992.05127,-0.077841955,7234.230297,5348.44,2266488.5,-0.260676011
1283,1554.023688,1536.2,6119.49707,-0.01146938,7219.446044,5026.35,1894230.625,-0.303776222
1284,1526.117312,1498.2,2996.039795,-0.018293031,4664.95963,5357.61,1116886.625,0.148479392
1285,1524.192369,1474.25,3878.813232,-0.032766447,5226.265163,5410.23,468297.5938,0.035200058
1286,1541.962099,1494.4,4522.793457,-0.03084518,5205.274019,6195.2,134816.7813,0.190177496
1287,1450.976183,1494.4,2732.201904,0.029927312,5403.189105,6226.44,487797.6563,0.152363887
1288,1504.699977,1494.4,2158.177246,-0.006845203,4395.691605,6189.85,627370.5,0.408162937
1289,1494.936445,1525.4,1269.055908,0.020377826,5994.928206,5822.62,5444033,-0.02874233
1290,1483.454758,1605.75,1323.522949,0.082439482,5763.882974,6502.16,506111.4375,0.128086748
1291,1486.635089,1605.45,4134.187988,0.079922041,7092.244181,6768.49,393434.2188,-0.045649046
1292,1529.981521,1634.8,5164.37207,0.068509637,6324.047233,6698.46,974157.375,0.059204613
1293,1521.316601,1617.3,7225.883789,0.063092323,6383.436841,6763.75,570390.0625,0.059578119
1294,1593.030283,1617.3,8724.947266,0.015234938,6490.458082,6369.09,609170.625,-0.018699463
1295,1678.014998,1617.3,960.585144,-0.036182631,6893.993878,6260.95,124493.8906,-0.091825419
1296,1626.434305,1618.3,1910.907593,-0.005001312,6837.052137,5885.41,275838.6563,-0.139188954
1297,1655.204726,1608.95,1761.898071,-0.027945018,6452.027349,6405.29,516737.5,-0.007243824
1298,1619.031355,1576.55,571.7080688,-0.026238748,6444.368972,6428.28,240429.9531,-0.002496594
1299,1610.710615,1616.8,927.538208,0.003780558,6304.641408,6652.87,117468.2109,0.055233687
1300,1609.552326,1613.1,648.7519531,0.002204137,6283.417984,6809.11,143170.7031,0.083663385
1301,1611.208542,1613.1,619.2924805,0.001173937,6194.403747,6741.67,224038.4063,0.088348496
1302,1597.617192,1613.1,574.2037964,0.009691188,6474.402943,6871.69,91614.67188,0.061362733
1303,1588.432153,1648.3,678.4869995,0.037689899,6402.234418,6777.44,101007.75,0.058605411
1304,1614.985456,1649.25,733.2296143,0.021216627,6911.550299,7343.2,202121.25,0.062453383
1305,1626.645419,1647.8,695.5878296,0.013005035,7041.57687,7205.55,112778.0234,0.023286422
1306,1628.484379,1680.65,645.8214111,0.032033234,6938.97034,7365.03,82961.14844,0.061400992
1307,1629.792297,1680.65,2000.099854,0.031205021,7071.196161,7293.69,98407.14063,0.031464809
1308,1676.193363,1680.65,958.2088623,0.002658785,7010.721808,6873.24,77917.42188,-0.019610222
1309,1669.053525,1680.65,503.9417114,0.006947935,7622.204946,6891.6,51350.79688,-0.095852178
1310,1665.986079,1680.65,877.0504761,0.008801947,7248.328951,6915.37,241252.5,-0.04593596
1311,1700.720596,1741.9,494.1995544,0.024212915,7297.038138,6857.66,58480.78906,-0.060213217
1312,1696.905549,1718.65,1402.025635,0.012814179,7147.125693,6871.95,70435.45313,-0.038501589
1313,1696.108961,1729.5,915.3299561,0.019686848,6824.198954,6623.8,27438.89453,-0.029365931
1314,1694.854976,1692.55,1364.38269,-0.001359984,6774.626449,7112.27,28458.07422,0.049839435
1315,1697.299034,1692.55,1161.090332,-0.002797995,6845.175212,7034.89,48005.73828,0.027715111
1316,1773.351002,1692.55,954.6685791,-0.045564021,6833.491289,7259.36,48476.77344,0.06232081
1317,1724.459549,1686.2,1842.685181,-0.0221864,6746.213447,7130.04,68297.82813,0.05689511
1318,1717.819607,1682.05,1150.915894,-0.020822679,6800.401354,6840.24,164193.5625,0.005858279
1319,1687.361616,1710.55,543.8552246,0.013742392,7209.86503,6852.52,19150.53125,-0.049563345
1320,1686.355133,1736.25,456.4344177,0.029587402,7085.168537,7130.99,44862.16797,0.006467237
1321,1685.239513,1715.9,875.4734497,0.018193549,7323.670811,7477.6,20298.50781,0.021018038
1322,1695.782555,1715.9,732.8648071,0.011863222,7139.194925,7507.08,20051.42383,0.051530331
1323,1676.452619,1715.9,850.6266479,0.023530269,6937.99551,7549.52,30017.55664,0.088141379
1324,1726.283195,1714.95,1627.144409,-0.006565084,6980.542072,7699.27,88448.53906,0.102961621
1325,1749.906765,1691.55,249.2125244,-0.0333485,7295.248167,7790.66,121844.375,0.067908839
1326,1719.292985,1703.35,675.3560791,-0.009272989,7784.298539,7765.33,100321.1484,-0.002436769
1327,1710.466342,1702.75,415.0187988,-0.00451125,7743.288965,8777.63,46776.47656,0.133579031
1328,1707.775949,1686.25,367.6546021,-0.012604668,7837.084766,8628.77,326483.75,0.101017822
1329,1705.435556,1686.25,553.5813599,-0.011249652,8025.544701,8824.66,249982.5,0.099571472
1330,1678.385637,1686.25,191.1944885,0.004685671,8172.020994,8973.82,272525.1875,0.098115143
1331,1693.649045,1709.1,173.2162781,0.009122879,8184.926474,8903.95,397043.0938,0.08784728
1332,1697.334239,1699.55,187.768219,0.001305436,9649.116923,8885.93,245288.4219,-0.079093966
1333,1689.052567,1691.5,177.4040833,0.001448998,8951.096888,9030.96,741268.375,0.008922159
1334,1680.337127,1704.05,99.0151825,0.014111973,9006.634015,9170.79,185252.7344,0.018226119
1335,1691.632983,1704.05,347.274231,0.007340255,9126.254015,10002.48,52412.13281,0.096011571
1336,1712.404648,1704.05,92.63326263,-0.004878898,9109.442694,9821.8,220040.8438,0.078199878
1337,1704.468341,1704.05,82.67530823,-0.000245438,9128.275867,9527.39,194920.7813,0.043722839
1338,1695.974905,1702.75,96.00820923,0.003994809,9304.537951,8754.46,162650.0156,-0.059119319
1339,1701.934826,1702.4,46.03274155,0.000273321,9450.307223,8617.25,136728.9219,-0.088151338
1340,1706.016565,1708.4,12.34524345,0.001397076,10439.92015,8814.53,273607.2813,-0.155689902
1341,1703.049591,1731.6,23.45740509,0.016764285,9605.815711,9305.93,861327.1875,-0.031219182
1342,1706.928523,1735.35,290.6399231,0.016650654,9260.778994,9790.31,181302.9063,0.057179964
1343,1709.392188,1735.35,301.7672424,0.015185405,8693.677788,9303.59,102133.6563,0.070155834
1344,1712.184937,1735.35,516.2220459,0.013529533,8710.154213,9385.7,150257.7031,0.077558419
1345,1721.939967,1734.7,596.7597046,0.007410266,8901.136037,9669.4,277562.9375,0.086310776
1346,1749.334171,1737.95,218.6045227,-0.006507717,9298.777264,9719.37,244916.2188,0.045230972
1347,1743.77868,1748.3,48.47751617,0.002592829,9993.746048,9785.74,187913.0156,-0.020813622
1348,1740.057919,1724.9,151.6262817,-0.008711158,9553.976162,9510.67,64499.48047,-0.004532789
1349,1735.84005,1733.55,308.5551147,-0.001319275,9489.29396,9057.57,49848.24609,-0.045495899
1350,1735.294741,1733.55,203.5225677,-0.001005444,9597.685652,9167.26,89098.86719,-0.044846817
1351,1738.659128,1733.55,164.08284,-0.002938545,9661.725369,9178.32,58063.04297,-0.050033027
1352,1748.806494,1733.55,193.7242126,-0.008723946,9662.762413,8730.73,77081.67188,-0.096456104
1353,1728.030158,1720.25,121.7104874,-0.004502328,9331.144004,8899.66,233471.0781,-0.046241276
1354,1728.428749,1694.6,92.30853271,-0.019571966,8935.937475,8842.85,117355.0391,-0.010417203
1355,1726.638268,1717.35,464.847168,-0.005379394,8956.623343,9197.54,85677.25,0.026898157
1356,1728.035681,1728.7,266.6139221,0.000384436,9030.746586,9569.21,72255.42188,0.05962557
1357,1718.079009,1728.7,272.5135803,0.006181899,8709.401337,9425.98,127173.3516,0.082276455
1358,1716.12994,1728.7,156.6157227,0.007324655,8797.857383,9698.1,160878.0938,0.102325211
1359,1697.767379,1730.6,439.6972656,0.019338704,9036.408031,9450.84,337023.375,0.045862467
1360,1717.597089,1742.15,317.9302368,0.014294919,9382.545432,10204.23,121845.1406,0.087575869
1361,1733.220744,1705.35,378.357605,-0.01608032,9973.385097,9525.57,210629.9219,-0.044901013
1362,1730.973188,1700.05,571.5358276,-0.017864626,9690.005066,9658.04,157101.5938,-0.003298767
1363,1726.545827,1683.45,712.7879639,-0.02496072,9864.065213,9794.56,151821.2188,-0.007046305
1364,1723.780198,1683.45,1434.310791,-0.023396369,9574.89134,9623.75,112394.6641,0.00510279
1365,1732.302855,1683.45,1795.162109,-0.028201105,10427.09184,9670.43,97688.29688,-0.07256691
1366,1698.687902,1690.35,1380.624023,-0.004908437,9621.562239,9753.85,213495.4531,0.013749094
1367,1688.572098,1713.5,528.2858887,0.014762711,9635.261776,9782.59,27694.36523,0.015290526
1368,1682.692976,1722.05,524.8325195,0.023389308,9721.700719,9775.15,21741.84375,0.005497935
1369,1688.798782,1738.25,794.204834,0.029281889,9687.147159,9892.13,19647.73047,0.02116029
1370,1677.856656,1733.5,1564.58667,0.033163348,9516.168109,9286.42,32258.03125,-0.024142922
1371,1707.58096,1733.5,2115.619141,0.015178806,9715.650075,9459.97,130326.6406,-0.026316312
1372,1734.587514,1733.5,665.2664185,-0.000626958,9746.386627,9473.5,44456.67188,-0.027998748
1373,1739.1527,1710.45,185.6901093,-0.016503841,9704.968614,9330.07,50238.67578,-0.038629554
1374,1747.386341,1719.85,450.0834045,-0.015758588,9796.473977,9426.7,87658.92969,-0.037745619
1375,1732.700146,1724.35,319.7259827,-0.004819152,9273.099367,9526,81214.78125,0.027272503
1376,1728.705445,1719.5,360.2026367,-0.005325051,9358.397473,9454.81,30554.02539,0.010302247
1377,1725.970925,1734.75,279.6399841,0.005086456,9413.169934,9380.03,31638.05273,-0.003520592
1378,1714.891524,1734.75,212.1822052,0.011580019,9372.40736,9300.15,26402.93164,-0.007709584
1379,1716.48553,1734.75,153.7972717,0.01064062,9212.444826,9357.43,12708.33301,0.015737969
1380,1726.103711,1761.85,197.4668579,0.020709236,9486.333922,9284.78,102997.9844,-0.021246767
1381,1730.591618,1768.9,905.2275391,0.022136003,9424.452342,9691.9,11011.43848,0.028378058
1382,1742.569871,1766.05,625.4276123,0.013474426,9380.873029,9621.49,25763.71484,0.025649742
1383,1746.874792,1756.55,581.2142944,0.005538581,9335.994603,9276.58,26864.54297,-0.006364036
1384,1748.081047,1747.6,606.3026733,-0.000275186,9376.376101,9240.85,24782.33398,-0.014453996
1385,1777.569377,1747.6,331.3640137,-0.016859751,9302.582164,9154.45,19108.80859,-0.015923768
1386,1774.771048,1747.6,219.2524872,-0.015309607,9747.48498,9004.23,29066.21875,-0.076250949
1387,1764.602297,1771.6,321.0122986,0.003965598,9531.431229,9127.47,161005.8438,-0.042382012
1388,1755.324996,1768.1,239.0456085,0.007277857,9205.249284,9185.35,59197.45703,-0.002161732
1389,1748.266146,1771.05,139.9701233,0.013032257,9121.11737,9133.97,37532.80859,0.001409107
1390,1750.078884,1777.45,336.9950256,0.015639933,9081.427709,9236.38,29378.53516,0.017062547
1391,1754.204602,1772.9,651.0880127,0.010657479,9000.625648,9087.98,31844.51563,0.009705364
1392,1776.288631,1772.9,250.3911591,-0.001907703,8933.992983,9072.42,13322.69043,0.015494418
1393,1775.218314,1772.9,106.6683121,-0.001305932,9134.729647,9131.31,68763.78906,-0.000374357
1394,1775.455904,1787.9,120.8887482,0.007008958,9115.995829,9089.09,5476.911133,-0.002951496
1395,1781.664202,1789.55,121.2087402,0.004426085,9214.555727,9348.91,7405.070313,0.014580657
1396,1778.173339,1811.1,75.84535217,0.018517127,9116.995003,9256.23,13000.00684,0.015272027
1397,1780.320829,1812.1,529.2114258,0.01785025,9109.178011,9440.07,11190.20996,0.036325121
1398,1784.418965,1803.1,648.8178711,0.010468974,9180.433257,9238.04,29497.71875,0.006274948
1399,1803.323061,1803.1,452.9933167,-0.000123694,9184.929444,9287.4,21662.27344,0.011156379
1400,1802.82201,1803.1,296.6733093,0.000154197,9433.896824,9235.96,15290.27637,-0.020981449
1401,1826.118191,1807.5,200.2615356,-0.010195502,9312.677397,9295.9,16049.4668,-0.001801565
1402,1814.281553,1801.9,93.93312073,-0.006824494,9466.873758,9238.13,13591.42383,-0.024162544
1403,1805.953691,1804.6,143.0245514,-0.000749571,9245.373409,9254.52,15164.87012,0.000989316
1404,1801.954636,1807.7,65.08457947,0.003188407,9260.909346,9193.51,6308.278809,-0.007277832
1405,1803.062598,1807.35,34.50772095,0.002377844,9216.439687,9131,3745.110107,-0.009270357
1406,1807.009484,1807.35,24.82184219,0.000188442,9255.768775,9154.19,5744.088867,-0.010974645
1407,1802.323745,1807.35,24.05313492,0.002788764,9142.970198,9174.71,3733.397705,0.003471498
1408,1805.685413,1815.65,21.49272537,0.005518451,9217.669999,9214.66,9325.208984,-0.000326547
1409,1809.12394,1842.55,40.5813179,0.018476379,9170.630368,9163.87,2079.895996,-0.000737176
1410,1814.303353,1852.4,504.9616699,0.020997948,9128.162441,9392.66,1291.161865,0.028975992
1411,1817.269637,1878.3,860.0543213,0.033583549,9151.203641,9537.4,15743.06836,0.042201701
1412,1828.798815,1902.1,2683.673584,0.040081601,9237.113404,9613.11,37710.47656,0.040704989
1413,1840.198699,1902.1,3381.275391,0.033638379,9295.525351,9551.28,52432.4375,0.027513738
1414,1880.591073,1902.1,3010.918213,0.011437323,9312.224339,9707.5,59581.03906,0.042446965
1415,1886.073147,1936.65,1647.745117,0.026815955,9602.939498,9938.83,57992.61328,0.034977884
1416,1916.215315,1940.9,2311.271484,0.012882,9756.608267,11042.4,41104.99219,0.131786754
1417,1934.300684,1950.9,667.9439697,0.008581559,9923.766186,10934.94,333025.4375,0.101894159
1418,1924.181148,1957.65,889.1306763,0.017393816,9915.782199,11102.67,520456.8438,0.119696841
1419,1924.133077,1964.9,1958.489868,0.021187164,10245.80713,11114.93,646868.5,0.084827175
1420,1967.517822,1964.9,965.3804932,-0.00133052,10653.28515,11343.88,546130.0625,0.064824591
1421,1960.223861,1964.9,340.6536255,0.002385513,12142.01502,11823.69,242562.1719,-0.026216819
1422,1967.653804,1958.55,406.0142212,-0.004626731,11401.54726,11077.77,509096.9375,-0.028397659
