272, 2784.694311, 3029.062777, 2865.401556, 2780.184982, 2757.911382, 2845.372857
273, 3040.289631, 2873.700794, 2786.731087, 2761.886822, 2736.16264, 2898.63
274, 2880.188639, 2791.669624, 2765.453238, 2736.283628, 2691.135956, 2657.675063
275, 2795.60038, 2768.341154, 2737.403804, 2686.068041, 2612.466043, 2748.185086
276, 2770.359465, 2738.100864, 2683.646644, 2606.806902, 2555.161954, 2706
277, 2738.567633, 2681.777598, 2602.676447, 2545.340568, 2512.920976, 2442.48025
278, 2680.007379, 2599.099379, 2538.833982, 2501.482791, 2491.804115, 2464.959814
279, 2595.481883, 2533.055284, 2493.358024, 2484.703194, 2512.79347, 2477.94
280, 2528.683811, 2487.241211, 2478.899789, 2509.000438, 2559.448423, 2507.389252
281, 2482.115418, 2473.97752, 2505.223301, 2559.037226, 2615.457241, 2617.210263
282, 2469.697271, 2501.811749, 2557.592508, 2618.107906, 2659.24349, 2600
283, 2499.058112, 2556.359608, 2619.250964, 2662.547578, 2669.070751, 2671.04325
284, 2555.430787, 2620.163199, 2664.863066, 2673.040528, 2571.302633, 2727.288013
285, 2621.480757, 2667.320399, 2676.272052, 2568.893723, 2584.731989, 2713.48
286, 2669.29639, 2678.81508, 2567.806716, 2581.005762, 2563.429226, 2589.164888
287, 2681.206588, 2567.320544, 2579.665513, 2558.249445, 2546.657685, 2512.366286
288, 2567.514816, 2579.328075, 2556.145931, 2543.349121, 2531.609595, 2502.03
289, 2578.951653, 2554.486529, 2541.055088, 2529.444471, 2523.929819, 2517.903114
290, 2553.00334, 2539.092188, 2527.384198, 2522.228476, 2517.624966, 2585.349186
291, 2537.294772, 2525.482257, 2520.403425, 2515.686937, 2512.284739, 2558.3
292, 2523.61738, 2518.575774, 2513.757687, 2508.677717, 2507.670826, 2477.641375
293, 2517.040567, 2512.136973, 2506.336054, 2504.259037, 2511.307597, 2501.191343
294, 2510.633627, 2504.320159, 2501.798544, 2509.881304, 2529.691073, 2421.26
295, 2502.61524, 2499.780211, 2508.36918, 2529.455038, 2540.901188, 2561.225429
296, 2498.280116, 2507.246222, 2529.099359, 2543.553982, 2491.973828, 2599.729838
297, 2506.664911, 2529.125693, 2544.963835, 2490.099073, 2541.420116, 2598.89
298, 2529.326291, 2546.177178, 2489.312009, 2540.993367, 2546.57798, 2609.96775
299, 2547.179295, 2488.742545, 2541.243156, 2545.827373, 2521.017353, 2491.201214
300, 2488.206724, 2541.463193, 2545.723398, 2518.125221, 2468.233274, 2502.86
301, 2541.530599, 2545.590911, 2516.562559, 2464.663029, 2424.971246, 2536.238938
302, 2545.619267, 2515.509998, 2462.164325, 2419.593945, 2389.12366, 2366.170143
303, 2514.830796, 2460.298775, 2416.074415, 2381.533585, 2341.795287, 2327.09
304, 2458.687731, 2413.188973, 2376.656273, 2335.368847, 2286.588887, 2385.748571
305, 2410.870415, 2372.857657, 2330.475046, 2279.529293, 2222.202058, 2354.783417
