,outputs,gt
1671,"[1733.1113616914372, 1733.634406661964, 1749.1600379680895, 1735.609511424751, 1745.0043860077858]",1741.2
1672,"[1733.638727647165, 1743.8557545610383, 1736.901473804166, 1742.1206191182137, 1730.6262549459934]",1741.2
1673,"[1755.9351452558913, 1747.580441337108, 1750.0139369368553, 1739.3451504409313, 1738.1918529570103]",1741.2
1674,"[1745.1331584461586, 1749.960154056549, 1742.2201279103756, 1738.1656939685345, 1740.2871879339218]",1732.85
1675,"[1758.829306781292, 1753.3427205383778, 1749.0593431293964, 1751.8463217616081, 1759.0170236825943]",1747.95
1676,"[1742.7085685431957, 1742.217407375574, 1743.1563057899475, 1752.2202906608582, 1749.678187476995]",1735.55
1677,"[1739.5420753061771, 1740.3305072188377, 1748.1597878336906, 1748.8169865306409, 1760.2914003977785]",1757.2
1678,"[1738.7626420855522, 1741.4093039035797, 1744.36501730264, 1759.8469431951235, 1777.1549164949101]",1774.45
1679,"[1738.3327975869179, 1739.426812311678, 1752.8646101413178, 1772.7215969540994, 1786.141476541903]",1774.45
1680,"[1748.4217050897423, 1754.2998755946173, 1770.540757333074, 1785.5117489989498, 1771.0507550847105]",1774.45
1681,"[1748.719885238359, 1759.284013547207, 1772.3285075950262, 1759.3581720600923, 1761.2105483092164]",1774.5
1682,"[1770.2866646944894, 1778.05126505121, 1770.8544543927856, 1772.3025950575684, 1774.6967293024063]",1777.85
1683,"[1788.2679968607845, 1783.4321885438694, 1784.7240078602335, 1783.9277758598328, 1788.8857071493549]",1798.2
1684,"[1784.7766790588212, 1786.4549653624126, 1784.2175813913345, 1788.4514498089266, 1804.6938378001214]",1787.75
1685,"[1780.9359121802845, 1782.118077814579, 1784.8964314446785, 1798.9737984923995, 1773.8081121392315]",1781.8
1686,"[1779.427963256836, 1781.6724574756227, 1791.2060648552288, 1770.1901079631061, 1771.8612751960172]",1781.8
1687,"[1784.2907176921435, 1792.2905229146563, 1778.043693636806, 1777.031689980242, 1775.059879847875]",1781.8
1688,"[1807.808519674698, 1793.8657630905218, 1791.1268580449978, 1786.4309338546736, 1782.7618043084804]",1773.35
1689,"[1788.0469028368825, 1788.136506210838, 1783.3314716919413, 1777.3875311304, 1765.32386700809]",1784.15
1690,"[1780.8104657603544, 1779.7265436062735, 1773.8344786822854, 1763.746592476964, 1769.9953684389839]",1772.2
1691,"[1777.3797069123393, 1774.6398372371914, 1767.8622965365648, 1769.5427699563807, 1769.2835041902654]",1762.65
1692,"[1776.9022152484977, 1770.64197383821, 1769.7550318387293, 1768.9355478380385, 1768.302377874359]",1767.65
1693,"[1765.6608040481806, 1769.0233876751226, 1768.1375452502907, 1769.2062987160243, 1778.0615326554907]",1767.65
1694,"[1775.2780945249324, 1775.1764300161522, 1776.6588601964831, 1786.7129058592545, 1788.0373094077368]",1767.65
1695,"[1768.9629844941737, 1768.6854276239683, 1775.7457938027728, 1780.5654997305319, 1777.577220601699]",1767.65
1696,"[1761.1109963453273, 1764.1585920489088, 1770.095756824223, 1770.9464239585068, 1788.4978483695304]",1797.75
1697,"[1766.9609593453279, 1768.6037557173331, 1771.8793600289937, 1792.3255826841487, 1834.0564316511154]",1782.25
1698,"[1772.9344936415655, 1770.3901692769869, 1787.1085694079957, 1828.8937398791313, 1810.2394707798958]",1813.15
1699,"[1772.181465685877, 1779.3369938914839, 1812.6425119936466, 1805.5298271775246, 1840.4832036241714]",1836.55
1700,"[1779.0135382254812, 1803.714634180069, 1802.6493066251278, 1838.9624121446104, 1848.4471318964206]",1836.55
1701,"[1825.2391370236874, 1814.1878905892372, 1840.0565347241354, 1851.3215141051332, 1822.9482375194348]",1836.55
1702,"[1806.7425989806652, 1825.8889225708117, 1835.6613964261778, 1809.1626312633598, 1809.6022503870627]",1840.45
1703,"[1837.430381160084, 1843.4385827465449, 1824.397798384991, 1819.0995997825958, 1826.4019601167965]",1829.1
1704,"[1855.125051473704, 1840.7139512751892, 1832.7378635734058, 1833.2362305915885, 1830.9689641040604]",1830.7
1705,"[1842.3844163717295, 1838.0070534437837, 1834.9887876558787, 1832.0773664937442, 1834.000286672759]",1821.8
1706,"[1835.0552781273873, 1836.9208128822356, 1834.2553376977012, 1836.470058189123, 1841.0559304672643]",1838.1
1707,"[1837.2257771185105, 1835.6487390391267, 1837.5802157686558, 1845.5013875574805, 1853.0401473579404]",1838.1
1708,"[1830.7227987277292, 1831.6320967689098, 1838.5652063720772, 1846.7484499452403, 1852.2368497997377]",1838.1
1709,"[1831.1086113964266, 1833.2974428375746, 1839.8902650087548, 1848.857383752038, 1857.6663893961813]",1853.7
1710,"[1828.2890086032712, 1831.804105374118, 1839.8546772723785, 1853.2789778243023, 1879.1500167103368]",1866.75
1711,"[1842.8166052846063, 1845.8896415391064, 1857.8099120740808, 1885.2839310909621, 1886.7667054831982]",1888.45
1712,"[1849.0791317673575, 1853.4630374417611, 1875.872467243753, 1880.4845723211765, 1889.2155869345588]",1878.3
1713,"[1853.4487947332673, 1866.3911742682103, 1871.4710575640202, 1880.1821655146196, 1857.7306453005003]",1875.9
1714,"[1873.1920010200702, 1874.2396023273468, 1881.3197008009593, 1861.8098337803094, 1864.95690968282]",1875.9
1715,"[1883.8846684098244, 1889.1365695418208, 1875.855569300853, 1873.1375735993643, 1877.981497358749]",1875.9
1716,"[1902.8763659263786, 1892.2621464101248, 1886.3929100717505, 1889.618328004668, 1892.1835792589409]",1880.15
1717,"[1883.9281752444222, 1883.687633694164, 1884.761459800604, 1887.6645047808124, 1883.436238248105]",1887.0
1718,"[1878.0922567810485, 1880.4031215572759, 1882.7073452705808, 1881.458054964838, 1900.5085730552673]",1899.75
1719,"[1878.103062578346, 1879.0054592130764, 1879.4938798908624, 1898.5672724246979, 1907.2972674965858]",1891.45
1720,"[1880.924388716492, 1878.8013140235053, 1893.6483360528946, 1902.9191910624504, 1889.8421448916197]",1899.95
1721,"[1881.80545855526, 1891.988220334053, 1899.5644095987082, 1890.2015493661165, 1893.078080237683]",1899.95
1722,"[1896.3843777179718, 1901.3148928284645, 1896.1716947704554, 1896.38032898838, 1896.8331991102605]",1899.95
1723,"[1909.438068062067, 1903.5143485665321, 1902.1627749231993, 1900.8758491754998, 1893.5902911807352]",1899.95
1724,"[1898.221908196807, 1899.2868967673712, 1897.449256490363, 1888.0383005342446, 1886.0182212058862]",1899.35
1725,"[1901.4685779121646, 1901.428715375805, 1894.8511703847907, 1891.3253743421228, 1890.2059391946386]",1902.75
1726,"[1901.3089012750424, 1898.3244203568029, 1894.8613625105645, 1890.2011828692775, 1891.2270390093327]",1866.55
1727,"[1898.5914540520753, 1897.9887596813205, 1892.6382333876245, 1890.4723906517029, 1886.0858127772808]",1890.6
1728,"[1895.7788803218864, 1895.58375773624, 1892.3886122703552, 1894.193008929491, 1896.6117623895407]",1890.6
1729,"[1894.875291749122, 1896.0228100419044, 1900.5305127203465, 1901.3891605585814, 1900.5199653357267]",1890.6
1730,"[1898.660109847784, 1895.5870783030987, 1896.7383310049772, 1897.9039871245623, 1897.0934262871742]",1888.4
1731,"[1865.9600419700146, 1873.2555431574583, 1878.186502173543, 1881.0541432499886, 1867.4729065305291]",1893.15
1732,"[1885.3829940408468, 1886.7888583391905, 1889.61521717906, 1877.2006320537912, 1891.2157119680342]",1894.6
1733,"[1890.9849028140306, 1891.169198513031, 1881.6017956703581, 1890.8322798310837, 1885.8612358265673]",1888.65
1734,"[1893.282758295536, 1884.9883116731507, 1890.1281548944826, 1884.2145349171915, 1876.771632007025]",1881.05
1735,"[1881.9038009574433, 1889.574107869048, 1884.315943325957, 1876.0665160779245, 1871.8325456215243]",1881.05
1736,"[1891.7611831128306, 1888.809307006115, 1882.2641734163117, 1877.0990072598215, 1873.3613507861883]",1881.05
1737,"[1890.2007929891988, 1886.5050324171825, 1881.8521029446129, 1875.9862250104052, 1860.8485920725361]",1865.6
1738,"[1882.9792269177633, 1880.404605190095, 1874.6731103365455, 1857.2676782173512, 1846.328688181733]",1865.1
1739,"[1874.276285004249, 1872.165002587455, 1856.7773493633867, 1845.7887913646991, 1810.1908628488018]",1860.75
1740,"[1871.8133480385732, 1863.3160461165535, 1853.8302820294193, 1813.3938875815657, 1800.3157295042329]",1778.7
1741,"[1865.0722861757095, 1857.6802551617293, 1825.3424435102497, 1800.3041812142765, 1778.0968196281028]",1773.1
1742,"[1845.9430154346192, 1831.499588085455, 1807.1221570613561, 1785.5900901393325, 1765.1777910022793]",1773.1
1743,"[1827.3334583941905, 1825.3920002496743, 1803.8755179131258, 1781.7643702987698, 1798.5323161911438]",1773.1
1744,"[1824.1479242753412, 1806.8216772838496, 1789.2095495684043, 1805.132508419134, 1799.9288691580296]",1775.05
1745,"[1770.080176131276, 1763.7413297631429, 1776.6417694226839, 1778.95890699327, 1703.2063112359901]",1775.05
1746,"[1756.0760888127334, 1766.7159678820608, 1772.418250322342, 1696.8830332149082, 1777.0376306901744]",1791.6
1747,"[1767.6122093087179, 1769.2410303801298, 1704.3904349758668, 1776.8160829195403, 1802.3485827411787]",1784.85
1748,"[1772.6660217940807, 1718.9048298620764, 1776.5547538873216, 1800.7533883754804, 1783.2061435651194]",1786.65
1749,"[1725.4517014875455, 1776.8063492065994, 1797.228327054574, 1781.906110347285, 1775.194825014507]",1786.65
1750,"[1776.8776592340146, 1795.4652624557202, 1783.0816291300944, 1775.6501676825574, 1771.4088813910566]",1786.65
1751,"[1800.8061414894619, 1788.319564840196, 1782.123209700978, 1776.5483588600837, 1776.5345832493476]",1780.3
1752,"[1786.6972464037462, 1782.1526831006922, 1776.6184115782453, 1773.5494404391502, 1768.8118682509958]",1755.45
1753,"[1781.811603250375, 1779.342778873579, 1775.8932164425205, 1770.5140466094454, 1775.7669025722134]",1763.15
1754,"[1778.4664791704781, 1778.5244648807857, 1774.0532230086392, 1782.590950946178, 1787.7773555015592]",1781.5
1755,"[1778.7854539710097, 1776.3193863887573, 1784.6008930343523, 1792.9335161471681, 1797.721638228788]",1786.15
1756,"[1772.468186554237, 1775.086840572898, 1783.160793063049, 1790.2217875611095, 1795.5613392685773]",1786.15
1757,"[1760.3471942645265, 1762.9431653508582, 1770.337694797534, 1778.5729577906386, 1782.9712570053962]",1786.15
1758,"[1767.345997060802, 1770.952796286423, 1778.5923340271038, 1785.2959795298666, 1789.59218088325]",1791.35
1759,"[1785.175101349465, 1788.094248756519, 1794.7941680599615, 1798.8582804271136, 1807.6851430395182]",1809.85
1760,"[1794.4515706481761, 1797.5713576447451, 1800.6745364386297, 1809.3563505758502, 1823.9635384086287]",1804.65
1761,"[1795.2315173973184, 1797.9333312929957, 1804.6308009244967, 1819.0646977969736, 1798.1156061414295]",1807.7
1762,"[1795.0522339785966, 1799.7553422914789, 1811.004243060277, 1794.303287212162, 1792.8137427929396]",1806.0
1763,"[1802.5585548303789, 1810.497012624357, 1799.5048263783028, 1795.6588503039893, 1797.240628245694]",1806.0
1764,"[1822.6258826439735, 1811.4463167154026, 1807.2246103968719, 1806.1873878019396, 1810.5971210557764]",1806.0
1765,"[1809.0712226048854, 1808.1053056922465, 1805.93841122897, 1808.268844897022, 1809.7697770632512]",1792.4
1766,"[1806.7795162287293, 1807.9379908461997, 1808.9240804707733, 1811.5603219181648, 1816.8629982022976]",1813.85
1767,"[1804.986302375837, 1807.268192084688, 1809.7891715796723, 1819.3097241961223, 1830.6048165629181]",1823.2
1768,"[1807.6774715984866, 1808.319498224213, 1817.7103230752691, 1830.166739107095, 1834.8497195938544]",1823.75
1769,"[1808.1669280283677, 1810.2908430710959, 1820.8713236340554, 1827.806088038109, 1816.701199710369]",1824.3
1770,"[1801.4278723086318, 1807.9004685785476, 1814.7485930798866, 1806.2684448063374, 1806.7506975066353]",1824.3
1771,"[1821.3130769619165, 1823.9082699585997, 1818.2097934186459, 1816.3293183756323, 1811.8797015680466]",1824.3
1772,"[1833.2061765851977, 1827.1124312281609, 1824.3226660734508, 1815.9051362890168, 1812.3585782431182]",1814.9
1773,"[1828.1488148868084, 1827.4547196040512, 1818.675313894404, 1812.3357435242797, 1808.9272811589763]",1823.05
1774,"[1824.3461532128276, 1821.4361401387432, 1815.0491605428397, 1811.018941404589, 1808.4332900747686]",1802.15
1775,"[1820.3468153133872, 1818.3156127043185, 1814.8464752289583, 1808.9637079723616, 1804.2900934466452]",1799.45
1776,"[1818.2077458419953, 1816.3916245370347, 1810.066516155508, 1806.6853467160545, 1805.2624175221426]",1799.6
1777,"[1810.3047583887237, 1808.790599056214, 1806.9972037333355, 1806.716880375403, 1804.6894970118738]",1799.6
1778,"[1813.1520303543803, 1810.7581906628038, 1811.0248131894332, 1810.083056481075, 1809.726970285963]",1799.6
1779,"[1799.517419735872, 1799.4165120259568, 1799.8053461733361, 1800.843613977515, 1786.152375859856]",1800.2
1780,"[1796.2670606143365, 1795.8309156965552, 1797.3918489259668, 1784.3888115652298, 1805.7439419673174]",1800.35
1781,"[1796.1197399585653, 1796.411932750343, 1787.1769145516664, 1805.8053177266847, 1812.5460977628973]",1796.6
1782,"[1798.8544428186142, 1791.28044014451, 1804.4241485403618, 1812.5757151078287, 1817.0556604563753]",1829.3
1783,"[1791.7706891054477, 1802.825374389009, 1809.7951185793354, 1818.2579529658396, 1848.7636292646057]",1825.75
1784,"[1803.383979639475, 1806.579061232973, 1815.1839730277716, 1843.4852555842663, 1814.6730331450526]",1825.75
1785,"[1807.0713959378481, 1808.9523119594378, 1829.6177761758736, 1806.2762647682102, 1807.97426339089]",1825.75
1786,"[1806.3253822350816, 1821.1814281740371, 1806.8497877088957, 1805.4952486419497, 1800.4991660059895]",1811.45
1787,"[1844.776663513825, 1830.3960664326441, 1826.3863124129275, 1818.7036128076725, 1810.0718744807964]",1812.65
1788,"[1831.3632049276785, 1830.4819858389674, 1822.3896425667626, 1811.2108517884772, 1800.4596017450094]",1829.1
1789,"[1827.6234210222465, 1825.8410294801579, 1815.6725549696275, 1803.8603261262178, 1800.2858893306548]",1800.75
1790,"[1821.0764276812843, 1815.9224626844662, 1806.0513720363379, 1795.574793750493, 1766.4274246296045]",1762.9
1791,"[1805.7322902527958, 1800.889888599515, 1788.9169860838883, 1760.8788154826834, 1742.0542753215195]",1762.9
1792,"[1799.7677039653063, 1799.0179535351053, 1773.966791096107, 1753.8482586772152, 1755.402270442457]",1762.9
1793,"[1811.5976646017662, 1790.877980164245, 1773.0996233129772, 1770.7412409286844, 1767.3697091593494]",1738.85
1794,"[1780.5899294950432, 1768.2348055082475, 1762.368503763886, 1757.3867044364888, 1735.1170119792223]",1723.35
1795,"[1747.3758988857808, 1744.6566508537435, 1739.8562655559072, 1722.7453736811876, 1724.9066923125065]",1743.6
1796,"[1742.077061098069, 1740.1102888064343, 1729.2924759238958, 1734.9835794635874, 1777.4521422613325]",1747.4
1797,"[1745.737830499871, 1733.3990389555693, 1739.715198112317, 1779.5118621980946, 1786.0989310377918]",1773.85
1798,"[1724.1027076095343, 1724.421656743274, 1755.8689000467275, 1771.0655603943596, 1791.5751364831376]",1773.85
1799,"[1711.203912096542, 1737.1214767104684, 1753.214864429814, 1778.2942176982033, 1766.9254204958052]",1773.85
1800,"[1750.7693016398844, 1754.9108076896518, 1776.6873377528682, 1769.4443248133248, 1772.7029140958111]",1786.35
1801,"[1762.8382391205814, 1775.1271903339075, 1771.8691296999095, 1773.438581332266, 1787.03439531583]",1789.45
1802,"[1789.4379163742415, 1784.928544768205, 1784.9560344896017, 1795.9889222735073, 1783.2539924911543]",1783.45
1803,"[1784.590632654421, 1785.5999283484707, 1793.1975800770451, 1779.4449674028292, 1774.732749425617]",1782.05
1804,"[1783.4149184162234, 1790.8683383204916, 1779.286258024149, 1774.333416150228, 1778.902390380419]",1779.05
1805,"[1794.1982298314833, 1786.4787366813543, 1782.266111936493, 1786.0364196159062, 1792.4993470969202]",1779.05
1806,"[1789.1556775322388, 1786.1617445621087, 1788.7720232075662, 1795.6007928719628, 1796.799006017187]",1779.05
1807,"[1782.9141752327705, 1785.7324399591598, 1790.5649698847265, 1794.8230315888068, 1789.6046186252206]",1802.0
1808,"[1782.7796775671013, 1785.3463324653276, 1790.0491644040158, 1789.0826762922225, 1815.869324684143]",1808.45
1809,"[1783.5883701135754, 1783.6044757024065, 1784.9517844265793, 1809.0618329048157, 1795.231092759248]",1788.7
1810,"[1784.8545253785705, 1781.900494665606, 1798.970032453537, 1787.0621825479466, 1779.5487555916188]",1786.6
1811,"[1782.7959818780655, 1796.0341539382935, 1788.458951503373, 1782.5604645447456, 1784.8680760432617]",1798.5
1812,"[1813.1153945922852, 1807.6224318578752, 1803.103251547931, 1802.9790751444234, 1808.5618392854522]",1798.5
1813,"[1813.4400748038024, 1808.5338133610494, 1807.414716641244, 1809.9689562745043, 1812.4507596723852]",1798.5
1814,"[1791.9215544633335, 1793.3472116792982, 1794.3655228632706, 1799.687214739286, 1792.3131195902824]",1798.5
1815,"[1786.2516943726223, 1790.2032419213938, 1795.4039911544096, 1791.0882643461227, 1804.9602377414703]",1814.85
1816,"[1799.519705944971, 1800.5198002780817, 1798.209705233574, 1811.112171292305, 1832.3911720717588]",1811.8
1817,"[1804.749559022559, 1800.1898843050003, 1809.9108998179436, 1829.377458692863, 1815.1292795322515]",1812.55
1818,"[1799.1140356063843, 1806.8887469172478, 1821.2609855325863, 1811.6057445038678, 1812.8141505396052]",1823.7
1819,"[1805.3300741314888, 1816.6813527397317, 1811.5280759394009, 1813.2433829404472, 1819.7251908532053]",1823.7
1820,"[1826.9695168474136, 1819.6762439316954, 1821.1469706761127, 1825.8885368595656, 1812.0476400872576]",1823.7
1821,"[1819.2229970164917, 1819.6704025633371, 1822.1985731288441, 1806.983478469192]",1821.6
1822,"[1818.2872963442933, 1822.1057424852916, 1810.0036267132964]",1802.15
1823,"[1827.1446854741953, 1820.7678507278615]",1786.0
1824,[1821.7437681960291],1788.25
1825,[1821.7437681960291],1794.6
